Time stamp,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity 
3.52,-1.61,6.84,6.75,1,-5.35,7.34,3.45,2,7.78,-10.47,2.15,3,7.18,-9.47,2.85,4,14.88,-6.2,6.42,5
3.54,-1.59,6.7,6.75,1,-5.37,7.44,3.4,2,7.01,-8.89,3.81,3,5.23,-6.88,1.36,4,19.61,-5.08,12.96,5
3.56,-1.57,6.91,6.39,1,-5.42,7.34,3.54,2,5.83,-7.78,5.71,3,4.19,-5.17,0.95,4,15.86,1.87,14.55,5
3.58,-1.48,6.89,6.68,1,-5.37,7.28,3.4,2,5.16,-8.86,5.81,3,3.91,-4.3,1.47,4,13.07,5.88,9.72,5
3.6,-1.55,6.81,6.94,1,-5.36,7.4,3.44,2,4.68,-8.99,4.89,3,3.65,-3.38,2.05,4,11.5,3.27,9.01,5
3.62,-1.56,6.77,6.82,1,-5.27,7.46,3.34,2,4.03,-8.6,3.02,3,3.65,-2.03,2.13,4,12.98,-0.51,8.37,5
3.64,-1.54,6.86,6.85,1,-5.34,7.31,3.57,2,3.49,-8.36,1.42,3,3.97,-1.44,1.67,4,11.31,1.58,5.03,5
3.66,-1.43,6.8,6.88,1,-5.34,7.35,3.82,2,3.87,-7.35,1.63,3,4.71,-2.16,0.85,4,8.42,4.56,2.48,5
3.68,-1.62,6.92,6.64,1,-5.39,7.46,3.7,2,4.13,-5.98,1.61,3,5.3,-4.22,-0.19,4,5.67,5.32,2.2,5
3.7,-1.29,6.77,6.82,1,-5.43,7.33,3.24,2,4.1,-4.75,1.56,3,4.72,-6.29,-0.95,4,3.98,5.34,2.64,5
3.72,-1.51,6.75,6.82,1,-5.4,7.35,3.47,2,4.35,-4.23,1.43,3,4.02,-8.33,-1.27,4,3.11,5.54,2.3,5
3.74,-1.55,6.86,6.81,1,-5.39,7.34,3.33,2,4.73,-4.24,1.44,3,3.5,-11.24,-1.98,4,2,5.17,1.95,5
3.76,-1.54,7.05,6.84,1,-5.41,7.37,3.51,2,5.05,-4.62,1.44,3,2.82,-11.92,-2.24,4,2.17,5.05,1.43,5
3.78,-1.59,6.9,6.6,1,-5.38,7.37,3.39,2,5.54,-4.97,1.44,3,1.98,-10.49,-1.7,4,3.68,3.85,1.33,5
3.8,-1.56,6.89,6.59,1,-5.41,7.43,3.23,2,6.03,-5.43,1.53,3,2.16,-10.72,-1,4,5.88,1.54,1.43,5
3.82,-1.62,7.02,6.75,1,-5.44,7.43,3.45,2,6.2,-5.77,1.95,3,4.82,-12.49,0.72,4,9.05,-0.67,2.58,5
3.84,-1.51,7,6.49,1,-5.43,7.38,3.41,2,6,-6.06,2.38,3,6.5,-11.37,4.15,4,19.61,-4.01,3.28,5
3.86,-1.67,6.79,6.74,1,-5.46,7.36,3.53,2,5.76,-6.35,3.08,3,8.8,-12.34,7.33,4,17.44,-1.99,7.19,5
3.88,-1.58,7.09,7.06,1,-5.36,7.3,3.49,2,6.16,-7.56,3.31,3,9.25,-11.5,9.44,4,10.6,-0.34,8.04,5
3.9,-1.52,6.8,6.82,1,-5.37,7.31,3.46,2,7.03,-8.85,3.52,3,8,-10.44,7.96,4,12.3,3.35,7.62,5
3.92,-1.41,6.93,6.7,1,-5.43,7.37,3.43,2,7.91,-9.06,3.8,3,6.29,-10.02,4.44,4,18.05,0.34,7.34,5
3.94,-1.6,6.89,6.66,1,-5.48,7.43,3.63,2,9.01,-9.8,3.58,3,4.14,-7.46,2.05,4,18.88,-4.69,8.96,5
3.96,-1.68,6.72,6.64,1,-5.44,7.24,3.51,2,8.95,-9.71,3.73,3,3.3,-4.87,1.83,4,13.92,-4.04,8.62,5
3.98,-1.58,6.92,6.59,1,-5.46,7.36,3.46,2,9.84,-10.59,3.72,3,3.12,-2.92,1.93,4,9.6,-1.18,5.6,5
4,-1.61,6.98,6.88,1,-5.43,7.41,3.46,2,8.62,-9.96,3.04,3,3.11,-1.37,1.59,4,7.37,-1.55,4.61,5
4.02,-1.47,6.86,6.79,1,-5.32,7.47,3.34,2,5.89,-8.34,2.7,3,3.08,-0.72,0.88,4,5.17,-2.79,4.38,5
4.04,-1.53,6.87,7.04,1,-5.26,7.38,3.71,2,4.91,-8.5,1.75,3,3.18,-1.02,-0.05,4,3.44,-2.94,2.99,5
4.06,-1.47,6.91,6.79,1,-5.37,7.24,3.46,2,4.63,-8.66,0.65,3,3.77,-2.33,-0.61,4,0.8,-2.93,0.94,5
4.08,-1.56,6.9,6.62,1,-5.48,7.3,3.41,2,4.37,-8.1,0.17,3,4.25,-4.23,-0.32,4,-0.53,-4.56,-0.25,5
4.1,-1.52,7.12,6.77,1,-5.51,7.22,3.5,2,4.37,-8.12,0.14,3,4.51,-5.99,1.09,4,0.41,-6.78,-1.05,5
4.12,-1.56,6.79,6.76,1,-5.31,7.27,3.58,2,4.12,-7.76,0.52,3,4.64,-7.35,2.6,4,1.78,-8.9,-0.22,5
4.14,-1.49,6.82,6.77,1,-5.37,7.36,3.41,2,3.97,-6.79,1.4,3,5.43,-8.52,4.44,4,3.91,-7.67,2.25,5
4.16,-1.46,6.83,6.78,1,-5.46,7.29,3.51,2,3.97,-6.21,1.86,3,5.72,-8.04,5.69,4,10.67,-5.05,6.41,5
4.18,-1.59,6.86,6.73,1,-5.32,7.32,3.6,2,4.49,-5.58,2.36,3,7.87,-8.74,5.69,4,17.55,-2.74,11.07,5
4.2,-1.49,6.99,6.63,1,-5.28,7.37,3.43,2,4.86,-4.83,2.22,3,14.91,-12.46,4.97,4,19.61,-3.98,13.08,5
4.22,-1.47,6.82,6.82,1,-5.38,7.45,3.5,2,4.91,-4.61,1.9,3,13.95,-13.71,4.77,4,14.06,3.8,10.56,5
4.24,-1.3,6.85,6.64,1,-5.4,7.33,3.55,2,5.15,-4.75,1.63,3,10.07,-11.19,4.63,4,11.65,4.92,9.45,5
4.26,-1.51,6.84,6.74,1,-5.37,7.34,3.52,2,5.29,-5.27,1.48,3,7.64,-9.87,4.02,4,11.99,2.25,9.49,5
4.28,-1.51,6.82,6.59,1,-5.41,7.35,3.6,2,5.51,-6,1.23,3,7.76,-10.41,2.84,4,11.61,1.92,7.35,5
4.3,-1.47,6.85,6.79,1,-5.5,7.48,3.6,2,5.48,-6.72,0.95,3,6.35,-9.27,1.4,4,8.57,3.85,3.61,5
4.32,-1.4,6.85,6.68,1,-5.45,7.4,3.5,2,5.3,-6.91,0.69,3,4.39,-7.01,0.96,4,6.66,4.72,2.63,5
4.34,-1.56,6.9,6.72,1,-5.43,7.35,3.51,2,5.55,-7.02,0.86,3,3.46,-5.46,1.39,4,5.1,5.43,2.54,5
4.36,-1.53,6.95,6.54,1,-5.15,7.36,3.43,2,5.93,-7.88,0.78,3,3.05,-4.45,1.92,4,3.2,6.15,1.71,5
4.38,-1.47,7.05,6.81,1,-5.26,7.13,3.36,2,6.11,-8.35,0.8,3,3.07,-3.07,2.01,4,1.21,6.06,1.41,5
4.4,-1.68,6.6,6.79,1,-5.36,7.31,3.44,2,5.96,-9.19,0.75,3,3.52,-2.13,1.73,4,0.62,5.29,0.91,5
4.42,-1.47,6.86,6.71,1,-5.53,7.52,3.58,2,5.96,-10.03,1.01,3,4.29,-2.3,1.22,4,2.29,3.63,0.79,5
4.44,-1.37,6.89,6.73,1,-5.34,7.34,3.47,2,7.04,-11.12,1.66,3,5.08,-3.44,0.64,4,4.44,1.34,0.81,5
4.46,-1.39,6.81,6.77,1,-5.35,7.35,3.4,2,7.68,-11.5,2.65,3,5.3,-4.81,-0.13,4,5.73,0.45,1.11,5
4.48,-1.42,6.89,6.78,1,-5.4,7.44,3.47,2,5.64,-9.29,4.48,3,4.86,-6.87,-0.84,4,9.13,0.39,2.61,5
4.5,-1.32,6.82,6.8,1,-5.33,7.34,3.57,2,3.75,-9.05,5.08,3,3.55,-8.55,-1.36,4,16.66,-0.25,4.7,5
4.52,-1.25,6.8,6.82,1,-5.34,7.38,3.48,2,3.68,-9.98,4.35,3,2.79,-9.99,-1.86,4,14.61,0.28,9.38,5
4.54,-1.48,6.9,6.7,1,-5.4,7.3,3.14,2,3.72,-8.75,2.73,3,2.71,-9.71,-1.45,4,13.87,1.66,10.47,5
4.56,-1.54,6.83,6.67,1,-5.38,7.41,3.37,2,3.04,-8.21,1.03,3,2.81,-9.67,-1.1,4,15.13,4.39,10.37,5
4.58,-1.64,6.72,6.82,1,-5.45,7.54,3.6,2,3.52,-8.29,0.73,3,3.13,-10.19,0.2,4,17.82,1.7,9.35,5
4.6,-1.67,6.95,6.7,1,-5.39,7.31,3.49,2,4.03,-7.34,1.17,3,5.84,-11.92,1.95,4,16.5,-2.31,10.04,5
4.62,-1.49,6.82,6.75,1,-5.47,7.34,3.49,2,4.03,-5.87,1.16,3,9.3,-13.09,4.96,4,11.85,-1.15,7.03,5
4.64,-1.58,6.97,6.6,1,-5.36,7.3,3.43,2,4,-4.86,1.21,3,10.05,-12.68,8.68,4,7.63,-0.93,4.22,5
4.66,-1.5,6.98,6.66,1,-5.31,7.34,3.55,2,4.29,-4.45,1.29,3,8.66,-11.17,9.84,4,5.12,-2.56,3.86,5
4.68,-1.56,7,6.74,1,-5.42,7.37,3.41,2,4.74,-4.44,1.24,3,6.87,-11.31,7.03,4,3.75,-3.18,2.92,5
4.7,-1.54,6.93,6.51,1,-5.42,7.3,3.46,2,5.37,-4.77,1.38,3,5.1,-9.69,2.98,4,1.4,-3.67,1.47,5
4.72,-1.5,6.55,6.75,1,-5.41,7.37,3.39,2,6.01,-5.43,1.47,3,3.05,-7.07,0.85,4,-0.56,-4.62,-0.39,5
4.74,-1.47,7.05,6.93,1,-5.37,7.35,3.49,2,6.57,-5.7,1.94,3,2.31,-4.41,1.12,4,-1.17,-5.55,-1.42,5
4.76,-1.47,7.16,6.96,1,-5.45,7.39,3.32,2,6.5,-5.77,2.72,3,2.25,-2.26,1.49,4,-0.82,-6.44,-0.89,5
4.78,-1.58,6.98,6.71,1,-5.45,7.31,3.49,2,6.19,-5.69,3.5,3,2.65,-1,0.7,4,1.06,-6.51,1,5
4.8,-1.17,6.92,6.81,1,-5.4,7.37,3.4,2,6.77,-6.46,4.2,3,3.64,-0.54,-0.27,4,6.55,-5.5,5.15,5
4.82,-1.31,6.87,6.68,1,-5.57,7.39,3.46,2,7.77,-7.75,4.7,3,4.68,-1.02,-0.84,4,15.64,-3.49,9.05,5
4.84,-1.59,6.67,6.65,1,-5.19,7.34,3.45,2,8.2,-8.48,4.99,3,5.32,-1.85,-0.65,4,19.61,-2.84,15.43,5
4.86,-1.56,6.89,6.71,1,-5.39,7.35,3.43,2,8.49,-8.75,4.57,3,5.83,-3.31,0.81,4,18.92,-0.05,14.65,5
4.88,-1.54,6.91,6.55,1,-5.48,7.39,3.47,2,9.09,-9.64,3.97,3,6.65,-5.23,3.12,4,16.61,6.61,11.42,5
4.9,-1.52,6.89,6.73,1,-5.43,7.41,3.19,2,9.53,-10.21,3.75,3,6.11,-7.87,5.46,4,13.8,4.61,10.45,5
4.92,-1.48,6.9,6.69,1,-5.31,7.33,3.46,2,9.32,-10.6,3.08,3,5.4,-8.46,6.58,4,12.36,1.4,9.14,5
4.94,-1.54,7.13,6.68,1,-5.41,7.36,3.36,2,6.68,-8.88,2.62,3,6.31,-8.65,6.02,4,10.24,2.49,5.29,5
4.96,-1.5,6.89,6.78,1,-5.48,7.11,3.48,2,4.98,-8.2,2.07,3,8.86,-7.43,5.23,4,6.54,3.66,2.02,5
4.98,-1.55,6.79,6.38,1,-5.3,7.32,3.43,2,4.83,-8.7,1.02,3,14.97,-9.25,5.94,4,4.44,4.62,1.47,5
5,-1.46,7.13,6.98,1,-5.38,7.27,3.57,2,4.5,-8.18,0.12,3,15.47,-13.01,5.11,4,3.8,6.18,1.36,5
5.02,-1.57,7.16,6.85,1,-5.55,7.4,3.46,2,4.28,-8.01,0.01,3,11.94,-13.04,3.83,4,2.06,7.17,1.18,5
5.04,-1.58,6.82,6.62,1,-5.36,7.38,3.34,2,4.38,-7.67,0.27,3,8.39,-11.34,3.53,4,0.04,6.79,0.83,5
5.06,-1.54,7.23,6.99,1,-5.46,7.33,3.41,2,4.37,-6.9,0.94,3,7.44,-11.85,2.22,4,0.33,5.31,0.07,5
5.08,-1.59,7.1,6.69,1,-5.34,7.34,3.52,2,4.5,-5.87,1.95,3,5.95,-10.76,0.6,4,2.8,2.92,-0.75,5
5.1,-1.62,7,6.66,1,-5.39,7.37,3.58,2,4.98,-5.04,2.49,3,3.99,-7.49,0.79,4,5.63,1.66,-0.23,5
5.12,-1.51,6.94,6.68,1,-5.44,7.47,3.43,2,5.31,-4.47,2.5,3,3,-5.21,1.93,4,7.97,1.9,2.11,5
5.14,-1.53,7.01,6.78,1,-5.41,7.38,3.3,2,5.17,-4.52,2.31,3,2.6,-3.4,2.51,4,14.52,1.06,4.97,5
5.16,-1.39,6.81,6.78,1,-5.35,7.31,3.58,2,5.14,-5.26,2,3,2.77,-1.7,2.6,4,19.61,1.28,7.64,5
5.18,-1.47,6.99,6.71,1,-5.44,7.29,3.44,2,5.14,-5.9,1.65,3,3,-1.1,2.28,4,13.88,-0.54,7.82,5
5.2,-1.31,6.94,6.73,1,-5.43,7.39,3.3,2,4.98,-6.44,1.27,3,3.67,-1.8,1.87,4,14.39,1.99,9.33,5
5.22,-1.42,6.83,6.62,1,-5.42,7.54,3.42,2,4.74,-6.99,1.04,3,4.75,-3.12,0.91,4,18.54,4.87,9.35,5
5.24,-1.46,6.87,6.81,1,-5.48,7.4,3.53,2,4.84,-7.25,0.62,3,5.52,-4.52,0.14,4,17.03,1.47,8.61,5
5.26,-1.49,6.88,6.66,1,-5.45,7.37,3.52,2,5.12,-7.2,0.55,3,5.79,-6.47,-0.45,4,13.9,-2.16,8.88,5
5.28,-1.44,6.85,6.76,1,-5.29,7.23,3.57,2,5.58,-7.78,0.44,3,4.41,-8.9,-0.96,4,9.28,-1.6,5.06,5
5.3,-1.47,6.82,6.68,1,-5.38,7.39,3.44,2,5.71,-8.18,0.45,3,2.44,-10.48,-1.63,4,4.96,-1.85,2.88,5
5.32,-1.52,6.89,6.68,1,-5.35,7.3,3.62,2,5.3,-8.79,0.67,3,1.88,-10.77,-1.61,4,2.85,-2.12,3.9,5
5.34,-1.51,6.89,6.78,1,-5.39,7.28,3.66,2,5.33,-9.98,1.13,3,2.35,-10.41,-1.53,4,0.59,-1.35,3.44,5
5.36,-1.51,7.07,7.01,1,-5.41,7.29,3.57,2,6.65,-11.52,1.52,3,2.09,-9.9,-0.75,4,-0.87,-1.81,1.42,5
5.38,-1.28,6.87,6.71,1,-5.45,7.45,3.65,2,7.76,-11.96,2.61,3,4.7,-12.16,1.21,4,-0.57,-3.99,-0.82,5
5.4,-1.5,6.96,6.67,1,-5.45,7.27,3.31,2,6.02,-9.24,4.51,3,9.12,-14.15,4.41,4,0.7,-7.8,-0.96,5
5.42,-1.55,6.98,6.65,1,-5.49,7.29,3.58,2,4.02,-7.86,5.89,3,11.39,-13.4,9.88,4,3.76,-8.81,1.84,5
5.44,-1.46,6.92,6.67,1,-5.36,7.35,3.51,2,2.99,-8.62,5.19,3,9.11,-10.25,11,4,8.71,-6.38,5.01,5
5.46,-1.47,6.87,6.6,1,-5.34,7.3,3.58,2,3.47,-8.37,3.53,3,6.64,-9.28,8.56,4,17.11,-2.61,9.75,5
5.48,-1.32,6.85,6.76,1,-5.47,7.2,3.52,2,2.87,-7.78,1.47,3,4.39,-8.27,3.26,4,19.61,-7.17,13.98,5
5.5,-1.58,6.84,6.87,1,-5.49,7.33,3.49,2,3.02,-8.08,0.6,3,2.63,-5.91,0.86,4,19.47,3.33,14.9,5
5.52,-1.45,6.92,6.68,1,-5.4,7.43,3.75,2,3.76,-7.62,1.13,3,2.26,-3.85,1.11,4,15.12,7.74,11.01,5
5.54,-1.65,6.85,6.82,1,-5.43,7.35,3.41,2,4.03,-6.47,1.56,3,2.48,-2.33,1.5,4,12.73,5.11,9.77,5
5.56,-1.49,6.9,6.68,1,-5.43,7.43,3.49,2,4.08,-5.48,1.59,3,2.53,-1.18,1.1,4,12.18,3.78,7.56,5
5.58,-1.52,6.9,6.63,1,-5.28,7.32,3.51,2,3.98,-5.07,1.52,3,3.03,-0.76,0.06,4,9.63,3.39,4.05,5
5.6,-1.47,6.98,6.37,1,-5.33,7.35,3.57,2,4.36,-5.16,1.51,3,4.07,-2.01,-0.81,4,6.35,4.14,2.27,5
5.62,-1.53,6.84,6.81,1,-5.41,7.1,3.56,2,4.91,-5.39,1.58,3,5.11,-3.55,-0.57,4,4.53,4.68,1.77,5
5.64,-1.7,6.81,6.64,1,-5.41,7.3,3.51,2,5.52,-5.75,1.85,3,5.17,-5.22,0.86,4,3.3,4.64,0.97,5
5.66,-1.42,6.84,6.77,1,-5.32,7.3,3.63,2,6.11,-5.88,2.3,3,5.7,-6.68,2.84,4,1.87,5.36,0.5,5
5.68,-1.39,6.92,6.65,1,-5.46,7.3,3.5,2,6.58,-5.81,2.94,3,6.03,-7.94,5.12,4,0.47,6.29,0.53,5
5.7,-1.44,6.88,6.26,1,-5.47,7.38,3.37,2,6.75,-5.7,3.71,3,5.6,-8.94,6.3,4,0.22,6.2,-0.01,5
5.72,-1.44,6.85,6.79,1,-5.38,7.35,3.62,2,6.65,-6.16,4.47,3,5.92,-9.21,6.28,4,2.26,5.37,-0.56,5
5.74,-1.47,7.11,6.86,1,-5.45,7.29,3.38,2,7.19,-7.01,4.67,3,13.79,-12.42,4.92,4,5.11,3.88,-1.23,5
5.76,-1.35,6.97,6.59,1,-5.34,7.32,3.52,2,7.82,-7.92,4.48,3,15.39,-13.57,4.49,4,6.86,3.22,-0.73,5
5.78,-1.55,6.98,6.85,1,-5.39,7.42,3.54,2,8.24,-8.67,3.95,3,11.19,-12.35,4.86,4,9.62,1.92,0.53,5
5.8,-1.44,6.86,6.76,1,-5.41,7.41,3.48,2,9.07,-9.4,3.5,3,7.58,-10.37,4.76,4,19.61,-1.01,1.56,5
5.82,-1.43,7.01,6.7,1,-5.45,7.29,3.14,2,9.22,-10.07,3.61,3,6.95,-9.95,3.9,4,18.4,-1.92,5.26,5
5.84,-1.49,6.97,6.53,1,-5.47,7.39,3.51,2,9.57,-11.01,3.29,3,6.45,-8.85,2.27,4,13.89,-2.92,7.58,5
5.86,-1.51,6.99,6.08,1,-5.46,7.18,3.54,2,8.15,-10.14,2.68,3,4.47,-6.19,1.09,4,16,3.09,8.4,5
5.88,-1.5,6.94,6.72,1,-5.44,7.37,3.38,2,5.47,-8.41,2.49,3,3.58,-4.55,0.94,4,19.61,3.78,9.31,5
5.9,-1.41,6.93,6.76,1,-5.27,7.33,3.36,2,3.89,-8.03,1.99,3,3.44,-3.77,1.26,4,16.75,-1.08,9.49,5
5.92,-1.39,6.91,6.77,1,-5.46,7.38,3.66,2,3.84,-7.83,0.91,3,3.45,-2.66,1.69,4,11.59,-1.12,6.38,5
5.94,-1.53,6.95,6.32,1,-5.35,7.33,3.59,2,4.05,-7.15,0.5,3,3.54,-1.67,1.86,4,7.37,-1.24,3.29,5
5.96,-1.71,6.77,6.68,1,-5.51,7.3,3.52,2,4.43,-6.86,0.41,3,3.99,-1.57,1.36,4,3.99,-2.72,3.4,5
5.98,-1.54,6.73,6.71,1,-5.44,7.35,3.47,2,4.57,-6.7,0.67,3,4.75,-2.7,0.66,4,2.09,-3.49,3.19,5
6,-1.37,6.9,6.63,1,-5.4,7.29,3.44,2,4.55,-6.18,1.19,3,4.9,-4.64,-0.03,4,-0.03,-4.26,1.31,5
6.02,-1.54,6.92,6.71,1,-5.4,7.35,3.5,2,4.69,-5.46,1.9,3,4.32,-6.63,-0.69,4,-1.2,-5.78,-0.89,5
6.04,-1.24,6.9,6.72,1,-5.43,7.37,3.6,2,4.91,-5.13,2.21,3,3.07,-8.43,-1.21,4,-1.22,-7.26,-1.82,5
6.06,-1.43,7.05,7.04,1,-5.58,7.4,3.45,2,5.17,-5.16,2.14,3,1.98,-10.69,-1.96,4,-0.27,-7.44,-0.95,5
6.08,-1.47,6.82,6.73,1,-5.44,7.31,3.51,2,5.26,-5.27,1.78,3,1.48,-10.94,-2.01,4,2.76,-5.79,1.34,5
6.1,-1.46,6.81,6.8,1,-5.43,7.37,3.37,2,5.13,-5.8,1.57,3,1.95,-9.67,-1.76,4,11.45,-4.24,6.28,5
6.12,-1.49,6.84,6.77,1,-5.42,7.41,3.3,2,4.93,-6.27,1.33,3,2.25,-10.98,-0.61,4,19.61,-3.13,11.97,5
6.14,-1.51,6.96,6.69,1,-5.43,7.33,3.47,2,4.78,-6.69,1.06,3,5.73,-14.4,1.18,4,19.61,1.08,18.01,5
6.16,-1.59,7.04,6.69,1,-5.45,7.32,3.18,2,4.99,-7.03,0.67,3,9.1,-15.21,5.02,4,16.7,7.17,13.27,5
6.18,-1.58,6.94,6.79,1,-5.41,7.32,3.47,2,5.15,-7.08,0.42,3,10.74,-13.37,10.25,4,13.24,6.3,10.83,5
6.2,-1.47,6.82,6.78,1,-5.36,7.36,3.41,2,5.28,-7.36,0.5,3,10.31,-10.88,11.09,4,12.4,1.63,10.04,5
6.22,-1.58,6.92,6.91,1,-5.43,7.35,3.47,2,5.58,-7.96,0.36,3,7.68,-10.81,8.33,4,11.2,0.47,5.79,5
6.24,-1.58,6.92,6.71,1,-5.47,7.13,3.49,2,5.3,-8.5,0.43,3,4.41,-7.97,3.5,4,7.92,1.21,3.49,5
6.26,-1.47,6.8,6.81,1,-5.42,7.31,3.45,2,5.44,-9.73,0.7,3,2.78,-4.77,1.34,4,5.35,2.6,3.06,5
6.28,-1.44,6.86,6.67,1,-5.35,7.23,3.63,2,5.9,-10.57,1.1,3,2.66,-2.23,1.58,4,4.35,3.54,2.35,5
6.3,-1.49,6.96,6.62,1,-5.41,7.3,3.51,2,7.28,-11.28,1.88,3,2.96,-0.67,1.76,4,3.1,4.28,1.27,5
6.32,-1.34,6.8,6.73,1,-5.39,7.26,3.6,2,7.48,-10.92,3.06,3,2.97,-0.23,0.7,4,1.32,5.35,0.89,5
6.34,-1.52,6.85,6.63,1,-5.4,7.29,3.56,2,5.49,-8.37,5.06,3,3.69,-0.37,-0.53,4,-0.2,6.14,0.36,5
6.36,-1.77,6.88,6.63,1,-5.43,7.31,3.58,2,4.27,-8.62,5.34,3,4.58,-1.84,-1.29,4,0.98,5.78,-0.44,5
6.38,-1.48,6.89,6.74,1,-5.43,7.3,3.7,2,4.08,-9.18,4.2,3,4.96,-3.48,-0.57,4,4.21,4.54,-0.69,5
6.4,-1.43,6.79,7.13,1,-5.41,7.26,3.51,2,3.43,-8.57,2.45,3,4.59,-5.06,1.25,4,6.7,3.67,0.09,5
6.42,-1.53,6.87,6.64,1,-5.45,7.34,3.43,2,2.67,-8.08,0.96,3,4.2,-6.39,4.3,4,8.08,5.17,2.46,5
6.44,-1.47,6.85,6.58,1,-5.38,7.29,3.62,2,3.25,-8.05,0.73,3,4.71,-8.3,6.1,4,12.07,3.51,4.91,5
6.46,-1.64,6.9,6.58,1,-5.35,7.26,3.66,2,3.86,-7.14,0.97,3,5.64,-8.78,6.02,4,19.61,-0.74,5.56,5
6.48,-1.47,7.02,6.7,1,-5.41,7.32,3.35,2,4.06,-6.02,1.09,3,8.22,-9.9,5.13,4,19.04,-4.14,7.81,5
6.5,-1.42,6.79,6.79,1,-5.4,7.35,3.46,2,3.98,-5.33,1.03,3,14.17,-14.75,3.41,4,13.88,-1.81,6.08,5
6.52,-1.57,6.73,7.24,1,-5.45,7.45,3.73,2,4.21,-5.2,1.1,3,13.11,-15.45,3.74,4,18.69,5.54,7.52,5
6.54,-1.47,6.82,6.84,1,-5.27,7.24,3.63,2,4.69,-5.24,1.29,3,10.02,-12.96,5.09,4,15.87,2.25,7.34,5
6.56,-1.59,6.93,6.71,1,-5.4,7.44,3.76,2,5.39,-5.49,1.35,3,7.47,-11.45,4.76,4,13.57,-2.03,7.53,5
6.58,-1.46,6.76,6.84,1,-5.35,7.31,3.57,2,5.95,-5.66,1.83,3,7.03,-10.58,3.66,4,9.68,-2.3,4.64,5
6.6,-1.5,6.92,6.54,1,-5.47,7.31,3.41,2,6.68,-5.51,2.52,3,5.74,-9.16,2.01,4,6.56,-2.58,2.68,5
6.62,-1.39,6.6,6.79,1,-5.39,7.26,3.65,2,7.05,-5.38,3.33,3,4.23,-6.72,1.15,4,3.58,-3.45,3.17,5
6.64,-1.49,7.02,6.68,1,-5.4,7.29,3.28,2,6.71,-5.45,4.2,3,3.55,-5.35,1.56,4,0.43,-3.78,2.9,5
6.66,-1.55,6.96,6.64,1,-5.43,7.39,3.56,2,6.81,-6.5,4.58,3,3.39,-3.94,1.98,4,-0.84,-4.22,1.07,5
6.68,-1.62,6.86,6.84,1,-5.39,7.28,3.64,2,7.34,-7.37,4.42,3,3.35,-2.42,2.3,4,0.31,-5.15,0.03,5
6.7,-1.47,6.85,6.73,1,-5.44,7.38,3.43,2,7.47,-8.25,3.91,3,3.32,-1.38,2.2,4,1.94,-6.01,0.44,5
6.72,-1.43,6.86,6.63,1,-5.34,7.29,3.67,2,8,-8.79,3.39,3,3.58,-1.54,1.7,4,2.63,-6.44,2.59,5
6.74,-1.45,6.81,6.79,1,-5.25,7.25,3.61,2,8.76,-9.26,3.09,3,4.41,-2.69,1.04,4,4.39,-4.81,4.97,5
6.76,-1.76,6.81,6.79,1,-5.38,7.25,3.72,2,8.78,-9.65,3.29,3,4.88,-4.71,0.04,4,10.95,-0.88,9.08,5
6.78,-1.47,6.87,7.22,1,-5.47,7.37,3.25,2,8.84,-10.44,2.89,3,4.19,-6.87,-0.99,4,19.61,2.68,12.95,5
6.8,-1.66,6.92,6.78,1,-5.39,7.32,3.62,2,6.73,-8.83,2.66,3,3.06,-8.29,-1.74,4,19.61,-1.27,13.72,5
6.82,-1.45,6.82,6.7,1,-5.43,7.33,3.27,2,5.37,-8.9,2.03,3,1.64,-9.62,-2.16,4,13.98,4.58,10.28,5
6.84,-1.58,6.87,6.32,1,-5.41,7.32,3.5,2,4.64,-9.23,1.09,3,1.22,-9.56,-1.62,4,11.26,5.69,7.46,5
6.86,-1.58,6.85,6.29,1,-5.33,7.26,3.5,2,4.34,-8.91,0.36,3,2.23,-9.62,-1.02,4,11.15,0.53,7.26,5
6.88,-1.58,6.89,6.62,1,-5.4,7.45,3.54,2,4.37,-8.82,0.21,3,3.55,-11.36,0.03,4,11.21,-1.8,6.14,5
6.9,-1.54,6.96,6.67,1,-5.35,7.25,3.58,2,4.3,-8.25,0.66,3,6.44,-14.1,1.28,4,9.65,-0.41,4.5,5
6.92,-1.49,6.85,6.28,1,-5.4,7.35,3.57,2,4.05,-6.96,1.26,3,9,-13.63,5.48,4,7.57,2.31,3.8,5
6.94,-1.39,6.69,6.67,1,-5.4,7.35,3.61,2,3.95,-6.15,2.09,3,10.72,-12.21,9.63,4,6.08,4.44,2.97,5
6.96,-1.62,6.87,6.85,1,-5.45,7.32,3.59,2,4.35,-5.35,2.44,3,9.31,-10.66,10.64,4,3.96,5.16,1.49,5
6.98,-1.76,6.79,6.69,1,-5.58,7.31,3.54,2,4.86,-4.84,2.42,3,7.68,-11.31,7.57,4,2.35,5.53,0.47,5
7,-1.58,7.01,6.62,1,-5.43,7.36,3.58,2,5.03,-4.63,2.03,3,5.75,-9.05,3.35,4,1.04,6.27,0.09,5
7.02,-1.49,6.82,6.72,1,-5.39,7.31,3.69,2,5.13,-4.71,1.84,3,3.81,-5.68,1.55,4,0.2,6.65,0.2,5
7.04,-1.58,6.92,6.67,1,-5.39,7.33,3.53,2,5.13,-5.4,1.72,3,3.52,-3.29,2.13,4,1.11,5.82,0.46,5
